ID,Cena
742,17846.564
743,9701.137
744,134197.66
745,51370.95
746,131571.77
747,102856.96
748,153827.55
749,30831.385
750,6618.981
751,94701.99
752,18194.602
753,18586.951
754,15831.602
755,5752.026
756,11024.449
757,105838.72
758,22612.326
759,17776.932
760,10921.0205
761,119822.734
762,11272.485
763,24830.05
764,36212.996
765,50832.91
766,12424.196
767,48056.72
768,23319.05
769,87615.77
770,31744.014
771,37449.918
772,22115.64
773,54404.66
774,9108.404
775,29015.57
776,10940.673
777,80343.336
778,65566.195
779,15944.385
780,189316.58
781,7824.398
782,43421.992
783,115179.41
784,9217.831
785,132995.56
786,70374.875
787,27094.574
788,15988.683
789,31692.62
790,117115.36
791,50059.08
792,18069.746
793,36846.73
794,93524.61
795,30186.195
796,123795.414
797,46022.613
798,39910.258
799,22612.154
800,11312.8955
801,46160.77
802,50231.625
803,17210.615
804,81150.445
805,25655.533
806,55251.36
807,139144.31
808,18522.326
809,55694.69
810,21167.67
811,112232.086
812,8624.564
813,89927.46
814,50838.535
815,20413.48
816,39723.09
817,51971.4
818,17796.848
819,4337.2695
820,72346.05
821,36080.344
822,39917.38
823,64569.867
824,33558.65
825,7527.935
826,81536.93
827,49355.73
828,18306.924
829,78369.83
830,39297.863
831,22242.025
832,23475.004
833,61409.273
834,87840.836
835,68477.39
836,94612.71
837,42952.62
838,9248.68
839,34067.766
840,149782.11
841,142039.53
842,45764.51
843,161529.27
844,126888.016
845,146972.33
846,6956.5645
847,23367.139
848,67334.77
849,12500.6
850,64523.516
851,30297.873
852,8090.007
853,15456.774
854,20621.605
855,53082.504
856,470410.53
857,11355.52
858,6134.048
859,14899.612
860,13899.506
861,37301.277
862,72071.555
863,12609.409
864,10326.457
865,98296.82
866,21455.676
867,20219.488
868,247674.14
869,38222.64
870,77973.805
871,19050.412
872,18095.77
873,67464.55
874,18384.24
875,28367.12
876,27272.498
877,114207.77
878,89102.29
879,47070.2
880,9415.799
881,38549.004
882,91677.09
883,35451.543
884,13255.962
885,8628.357
886,66611.24
887,26402.24
888,69403.305
889,59335.516
890,41344.85
891,56624.24
892,25417.543
893,78859.4
894,7655.6865
895,21235.023
896,82906.63
897,13534.138
898,33017.816
899,106071.13
900,8169.3374
901,22532.201
902,42160.97
903,169510.19
904,66807.195
905,24117.477
906,24172.86
907,17438.43
908,11166.144
909,43320.86
910,43479.22
911,21097.09
912,8099.156
913,7936.5474
914,47393.258
915,14121.611
916,51386.53
917,39901.39
918,93185.13
919,48255.258
920,17571.203
921,12845.27
922,248594.44
923,79775.44
924,57664.633
925,6873.7227
926,69847.39
927,85214.83
928,17838.48
929,53763.79
930,56731.316
931,5530.3857
932,48292.316
933,89416.83
934,30392.16
935,13630.802
936,37820.15
937,39432.793
938,97440.19
939,24707.852
940,7666.7495
941,20203.564
942,29986.748
943,30367.996
944,5425.3286
945,19191.56
946,12767.722
947,12639.33
948,39005.426
949,24601.336
950,152114.88
951,37813.293
952,37533.945
953,20529.846
954,19760.559
955,9299.187
956,113613.875
957,197405.03
958,94134.98
959,36311.246
960,51309.156
961,8449.225
962,22678.307
963,18596.508
964,11327.331
965,161616.03
966,14137.918
967,18796.629
968,93240.695
969,6202.691
970,5227.846
971,50731.645
972,75332.63
973,48491.043
974,25670.465
975,162140.45
976,54735.08
977,20509.18
978,18179.373
979,22251.488
980,27778.822
981,25716.852
982,14595.294
983,74536.95
984,31746.102
985,11793.168
986,76879.945
987,40878.36
988,88355.36
989,35762.02
990,25101.268
991,95507.586
992,11157.318
993,38522.91
994,187334.16
995,28108.8
996,24804.062
997,79446.69
998,56039.36
999,81019.52
1000,28634.229
1001,91031.25
1002,17144.25
1003,89535.44
1004,56906.234
1005,142728.39
1006,12105.281
1007,16364.714
1008,80898.46
1009,22105.793
1010,67504.91
1011,48000.516
1012,81263.516
1013,48560.508
1014,22038.01
1015,48798.95
1016,11633.55
1017,5696.7637
1018,120138.086
1019,108341.82
1020,12233.394
1021,23217.658
1022,83517.61
1023,33359.02
1024,13682.758
1025,103135.234
1026,7610.6636
1027,8408.73
1028,131237.05
1029,23126.19
1030,3724.7463
1031,13084.493
1032,38289.664
1033,41290.355
1034,30424.06
1035,84209.83
1036,99029.14
1037,150630.28
1038,16539.43
1039,21732.59
1040,142126.39
1041,17530.31
1042,8670.671
1043,28997.701
1044,63228.504
1045,47092.11
1046,9214.359
1047,50039.125
1048,171355.3
1049,180598.36
1050,51025.785
1051,18139.28
1052,81593.25
1053,87505.3
1054,19840.91
1055,15162.84
1056,37971.58
1057,17275.344
1058,12727.844
1059,30983.012
1060,21665.621
1061,29130.473
1062,69494.7
1063,16873.4
1064,13338.726
1065,18286.49
1066,49101.223
1067,48563.934
1068,14468.23
1069,18065.059
1070,45753.645
1071,88572.35
1072,25174.988
1073,25336.273
1074,84270.0
1075,16387.611
1076,12255.465
1077,17452.49
1078,60516.73
1079,46256.223
1080,83076.95
1081,55817.258
1082,46126.18
1083,24249.682
1084,29206.47
1085,21652.111
1086,11759.35
1087,39270.74
1088,36480.81
1089,62518.863
1090,38112.89
1091,21695.438
1092,23690.469
1093,202137.08
1094,37892.5
1095,63842.797
1096,77318.25
1097,45009.973
1098,80009.195
1099,14451.405
1100,16453.4
1101,36376.098
1102,46418.188
1103,12392.752
1104,36814.836
1105,14799.963
1106,143439.88
1107,119703.16
1108,31615.729
1109,64605.96
1110,9371.262
1111,70091.414
1112,15765.922
1113,10632.562
1114,43316.85
1115,44645.64
1116,16186.517
1117,32413.5
1118,18689.535
1119,31066.451
1120,83819.46
1121,21836.928
1122,21921.041
1123,30395.145
1124,53409.63
1125,77419.92
1126,173843.42
1127,15634.526
1128,109272.71
1129,28034.375
1130,58028.63
1131,35636.797
1132,189529.39
1133,17270.83
1134,372977.88
1135,22372.695
1136,54895.83
1137,7010.5444
1138,41666.47
1139,21871.861
1140,65672.77
1141,16321.413
1142,78773.04
1143,96880.984
1144,114771.73
1145,26054.918
1146,17851.824
1147,16922.748
1148,69433.76
1149,28793.58
1150,7964.666
1151,77907.73
1152,45310.42
1153,119595.09
1154,67011.96
1155,35760.21
1156,37087.77
1157,76239.18
1158,11413.316
1159,72327.08
1160,38495.293
1161,134473.61
1162,16493.639
1163,20883.531
1164,92775.81
1165,91785.13
1166,28544.85
1167,115725.74
1168,92308.85
1169,26747.25
1170,93997.36
1171,104250.41
1172,34850.348
1173,8630.185
1174,12672.198
1175,41449.99
1176,31391.98
1177,47284.95
1178,110786.56
1179,33253.53
1180,7010.906
1181,108902.555
1182,16486.074
1183,8325.805
1184,17817.143
1185,28782.104
1186,21585.309
1187,22871.447
1188,23315.27
1189,12589.87
1190,155601.36
1191,11422.977
1192,16424.428
1193,26178.86
1194,31315.281
1195,18434.701
1196,229175.98
1197,54943.28
1198,26339.389
1199,31286.773
1200,41623.457
1201,153396.7
1202,46956.09
1203,337633.8
1204,187996.0
1205,98695.57
1206,28816.271
1207,254354.31
1208,33418.215
1209,75988.09
1210,80313.766
1211,28234.703
1212,44959.52
1213,17575.227
1214,11279.045
1215,26800.541
1216,19071.846
1217,112907.89
1218,48527.867
1219,53612.434
1220,51411.92
1221,18571.818
1222,14424.21
1223,17707.42
1224,14941.834
1225,25203.697
1226,32729.85
1227,98546.02
1228,65924.66
1229,17609.084
1230,67685.73
1231,124089.266
1232,81618.54
1233,144501.62
1234,30967.59
1235,62211.31
1236,29059.604
1237,4112.3887
1238,17479.576
1239,14129.115
1240,49812.723
1241,244939.48
1242,30408.135
1243,23581.838
1244,22132.584
1245,85603.03
1246,7026.484
1247,15770.448
1248,45237.152
1249,36202.152
1250,36663.996
1251,19074.574
1252,38517.4
1253,18483.379
1254,23094.824
1255,15739.72
1256,19137.732
1257,29092.242
1258,149426.84
1259,26876.742
1260,142386.06
1261,20826.943
1262,209033.11
1263,17525.18
1264,149355.03
1265,172262.22
1266,24536.078
1267,87485.11
1268,30958.023
1269,33264.504
1270,9361.81
1271,56802.13
1272,78123.49
1273,82746.59
1274,235592.14
1275,78247.72
1276,29179.994
1277,73794.71
1278,20845.98
1279,51542.707
1280,92152.73
1281,5768.113
1282,97580.516
1283,40695.69
1284,14619.771
1285,15331.889
1286,43519.79
1287,105235.836
1288,199095.28
1289,8646.795
1290,196768.05
1291,18252.182
1292,243625.1
1293,6235.1016
1294,160919.94
1295,62092.64
1296,180261.78
1297,17725.635
1298,19330.822
1299,68316.664
1300,34238.703
1301,59555.54
1302,25754.969
1303,26975.686
1304,166452.05
1305,51714.4
1306,119113.73
1307,71095.0
1308,27164.174
1309,241749.7
1310,24544.809
1311,41745.7
1312,16934.582
1313,175983.25
1314,44338.098
1315,98333.38
1316,88858.74
1317,46694.223
1318,20951.078
1319,10114.09
1320,97119.1
1321,16209.859
1322,5025.5522
1323,44578.418
1324,9938.266
1325,119398.055
1326,28985.535
1327,25012.943
1328,24824.154
1329,11760.157
1330,8172.0415
1331,5757.339
1332,49480.625
1333,12313.319
1334,19744.922
1335,9452.835
1336,24286.365
1337,23009.324
1338,73225.805
1339,32860.43
1340,20365.955
1341,134700.67
1342,16347.602
1343,19176.867
1344,37349.477
1345,68179.59
1346,13784.559
1347,132317.7
1348,35134.14
1349,26131.965
1350,75463.65
1351,196999.0
1352,47775.18
1353,51789.12
1354,70252.766
1355,15658.687
1356,72448.375
1357,20535.662
1358,18120.725
1359,218683.92
1360,9860.372
1361,32916.23
1362,38175.938
1363,80924.234
1364,63580.67
1365,39015.992
1366,28484.342
1367,52236.55
1368,14208.316
1369,81103.484
1370,5529.6895
1371,46929.14
1372,26409.115
1373,19571.387
1374,26305.072
1375,123486.37
1376,11549.903
1377,151175.42
1378,26105.982
1379,131622.72
1380,11593.929
1381,79852.77
1382,10637.42
1383,35587.957
1384,51070.43
1385,21933.023
1386,6062.8037
1387,136466.67
1388,119848.68
1389,68944.48
1390,129173.07
1391,218512.77
1392,69772.29
1393,207357.14
1394,19108.24
1395,98365.555
1396,8088.0625
1397,38364.34
1398,27539.83
1399,100491.51
1400,35841.816
1401,65569.88
1402,58857.418
1403,47859.27
1404,40435.406
1405,15539.326
1406,12325.41
1407,98729.93
1408,21960.695
1409,191969.36
1410,53924.0
1411,76009.84
1412,45374.77
1413,135729.83
1414,103876.86
1415,90887.34
1416,13378.477
1417,4918.0596
1418,21736.9
1419,7124.2007
1420,101341.71
1421,34160.293
1422,52405.605
1423,44623.55
1424,77950.76
1425,52852.562
1426,29611.387
1427,192397.14
1428,17586.46
1429,10458.034
1430,12111.24
1431,21206.021
1432,14045.037
1433,47098.98
1434,17336.842
1435,94643.76
1436,71339.37
1437,14959.743
1438,53329.26
1439,13297.838
1440,25916.58
1441,5622.2417
1442,57245.895
1443,12010.771
1444,29713.256
1445,43229.895
1446,60015.777
1447,51602.367
1448,30698.062
1449,172116.39
1450,59284.21
1451,120688.73
1452,15377.857
1453,133146.7
1454,300050.0
1455,340633.53
1456,154538.8
1457,45428.98
1458,24714.662
1459,72976.78
1460,52318.766
1461,42291.81
1462,69655.74
1463,47645.273
1464,13224.96
1465,22995.592
1466,28428.707
1467,20681.637
1468,15702.76
1469,57430.668
1470,20971.389
1471,193475.0
1472,126933.89
1473,33110.715
1474,391342.25
1475,22196.867
1476,7192.4565
1477,54274.168
1478,144670.95
1479,96957.42
1480,15681.209
1481,75194.89
1482,18593.404
1483,13390.821
1484,39522.55
1485,261393.58
1486,6675.383
1487,13067.856
1488,105020.68
1489,252070.86
1490,85872.21
1491,7486.3696
1492,7874.912
1493,19578.873
1494,26351.701
1495,14006.471
1496,3936.6238
1497,77159.66
1498,87440.31
1499,74289.14
1500,104710.555
1501,37982.047
1502,33577.504
1503,112391.46
1504,22275.799
1505,54223.207
1506,32378.277
1507,49993.285
1508,20665.824
1509,13267.219
1510,92599.375
1511,32267.734
1512,61854.516
1513,16019.163
1514,25149.217
1515,23395.123
1516,19539.719
1517,10771.418
1518,172578.92
1519,34789.64
1520,60298.387
1521,141371.53
1522,46869.023
1523,23193.58
1524,13499.215
1525,166456.17
1526,14645.227
1527,28694.754
1528,16131.975
1529,96442.37
1530,77581.42
1531,55006.51
1532,151458.27
1533,19784.035
1534,28486.924
1535,41490.96
1536,88319.98
1537,47357.79
1538,27268.389
1539,12520.717
1540,29570.184
1541,29543.32
1542,4114.6016
1543,17243.705
1544,49637.637
1545,39183.723
1546,46530.23
1547,32957.035
1548,41930.242
1549,19505.701
1550,81545.016
1551,34858.09
1552,18085.4
1553,41950.0
1554,74105.164
1555,36835.87
1556,104021.89
1557,38030.727
1558,182078.0
1559,63479.125
1560,15978.21
1561,10826.305
1562,6054.6377
1563,18599.4
1564,131333.33
1565,216226.47
1566,14213.155
1567,22787.164
1568,50056.547
1569,71042.195
1570,74420.82
1571,18057.754
1572,21002.273
1573,24550.85
1574,46400.26
1575,26602.852
1576,19913.346
1577,32012.678
1578,9786.496
1579,50632.508
1580,7285.3696
1581,16065.875
1582,5332.639
1583,5142.56
1584,35075.953
1585,58722.52
1586,21926.248
1587,30906.014
1588,43985.918
1589,168450.77
1590,59141.285
1591,31771.393
1592,7888.173
1593,36113.773
1594,23181.152
1595,9456.388
1596,11434.923
1597,4847.744
1598,59633.402
1599,35158.207
1600,85052.445
1601,9410.402
1602,83480.81
1603,20221.783
1604,6577.9644
1605,29723.686
1606,27736.121
1607,87445.9
1608,24196.293
1609,11556.657
1610,4533.568
1611,45751.637
1612,36969.363
1613,63429.867
1614,25563.26
1615,31218.19
1616,10763.634
1617,38023.582
1618,13324.536
1619,22969.684
1620,43512.03
1621,39959.887
1622,40308.19
1623,24446.69
1624,63459.938
1625,34827.023
1626,6364.7056
1627,112344.31
1628,17012.285
1629,44122.715
1630,12478.967
1631,7418.9966
1632,18052.951
1633,57736.887
1634,47107.293
1635,8066.3374
1636,16827.646
1637,21151.646
1638,74481.32
1639,6627.939
1640,57239.562
1641,53245.715
1642,15582.692
1643,10221.014
1644,29780.152
1645,82311.586
1646,9453.024
1647,57831.727
1648,226487.2
1649,29480.47
1650,11088.893
1651,11458.122
1652,44992.55
1653,48660.83
1654,20428.496
1655,21270.11
1656,138390.25
1657,15861.693
1658,39472.223
1659,105789.98
1660,14617.555
1661,63698.535
1662,31440.398
1663,21919.682
1664,23850.02
1665,18321.666
1666,65439.508
1667,8186.5913
1668,32351.887
1669,20195.32
1670,9379.131
1671,195959.8
1672,103275.39
1673,23333.244
1674,33028.43
1675,23970.832
1676,51270.613
1677,46882.39
1678,66974.14
1679,29334.688
1680,10639.733
1681,50591.094
1682,10729.636
1683,13201.57
1684,9866.506
1685,129967.37
1686,14050.008
1687,71625.83
1688,102433.0
1689,21417.588
1690,8480.891
1691,25484.684
1692,80315.15
1693,39398.434
1694,215832.97
1695,70169.07
1696,6811.2324
1697,178548.11
1698,7511.7686
1699,53919.22
1700,6740.496
1701,54560.902
1702,54731.527
1703,16454.469
1704,10990.497
1705,19918.037
1706,28342.375
1707,22728.693
1708,8592.978
1709,40828.37
1710,20816.002
1711,21699.078
1712,136757.86
1713,26678.617
1714,76639.54
1715,19419.852
1716,54940.977
1717,23467.662
1718,30051.336
1719,78545.664
1720,31419.027
1721,2471.159
1722,200511.81
1723,33341.94
1724,7555.7017
1725,22875.613
1726,19987.113
1727,63488.875
1728,43742.78
1729,30399.465
1730,15712.782
1731,23067.09
1732,22850.559
1733,13825.757
1734,21962.14
1735,21815.447
1736,12203.921
1737,42688.24
1738,22877.184
1739,55443.81
1740,64925.293
1741,71291.08
1742,40223.06
1743,148262.44
1744,23115.273
1745,132449.77
1746,71392.8
1747,36090.496
1748,15675.841
1749,25397.117
1750,18060.355
1751,32393.412
1752,35750.36
1753,21972.594
1754,51199.08
1755,110232.1
1756,110117.57
1757,74736.69
1758,23079.633
1759,186850.27
1760,220263.34
1761,43042.016
1762,36324.234
1763,13988.035
1764,103153.234
1765,12652.055
1766,7845.449
1767,18668.87
1768,3784.27
1769,66737.59
1770,12842.391
1771,36077.215
1772,16070.703
1773,105345.79
1774,44830.43
1775,71818.99
1776,35022.84
1777,200338.25
1778,57578.85
1779,44841.76
1780,13626.681
1781,68700.71
1782,28203.7
1783,29866.902
1784,11898.227
1785,59286.754
1786,37998.277
1787,51821.484
1788,42841.305
1789,77445.77
1790,46668.49
1791,10197.08
1792,22543.873
1793,52902.94
1794,18846.477
1795,217609.6
1796,76262.67
1797,29375.479
1798,62658.06
1799,47010.484
1800,7996.3384
1801,144535.95
1802,13647.465
1803,21034.246
1804,37071.68
1805,6748.982
1806,17428.188
1807,8595.56
1808,15295.273
1809,93371.234
1810,18212.014
1811,47949.09
1812,18715.72
1813,79915.24
1814,57387.086
1815,172761.53
1816,220509.47
1817,28617.111
1818,15615.81
1819,139986.17
1820,41388.207
1821,133924.17
1822,200399.78
1823,43661.55
1824,47967.156
1825,65454.55
1826,32464.547
1827,62979.234
1828,13440.685
1829,174901.39
1830,23139.89
1831,31138.441
1832,35172.395
1833,75773.6
1834,84668.27
1835,20244.959
1836,77043.26
1837,13598.534
1838,117528.56
1839,81397.08
1840,62806.97
1841,75781.914
1842,81281.88
1843,22847.66
1844,41573.902
1845,10075.078
1846,71602.54
1847,36311.49
1848,182844.17
1849,15781.732
1850,60145.73
1851,32713.123
1852,32455.043
1853,16543.705
1854,85997.19
1855,7392.085
1856,13825.031
1857,6108.69
1858,23748.742
1859,49494.406
1860,55026.4
1861,16816.912
1862,19146.879
1863,133509.86
1864,104246.13
