ID,Cena
841,158099.67
842,47080.57
843,160149.84
844,140066.83
845,176349.5
846,8074.212
847,22087.838
848,74896.875
849,13196.724
850,61832.69
851,30903.42
852,8288.857
853,14347.951
854,19167.725
855,71034.336
856,461673.3
857,11523.825
858,5786.071
859,13929.245
860,14188.289
861,37113.0
862,71581.65
863,12917.324
864,10902.579
865,101127.38
866,21722.457
867,19846.777
868,319898.2
869,37692.715
870,81511.74
871,19157.4
872,19785.828
873,67519.45
874,18470.568
875,28776.998
876,27772.861
877,118425.164
878,104473.25
879,46163.105
880,9316.106
881,39634.05
882,93333.484
883,35612.676
884,14063.709
885,8438.103
886,70034.02
887,27178.426
888,66471.25
889,55264.164
890,41523.344
891,55319.69
892,24573.525
893,74071.11
894,7655.6206
895,19311.879
896,85987.1
897,13866.192
898,34463.934
899,103619.6
900,8136.693
901,21485.88
902,42382.496
903,161515.4
904,88038.086
905,24875.701
906,25108.02
907,17848.879
908,10385.305
909,46640.816
910,48636.75
911,20216.268
912,8739.033
913,7978.7627
914,48364.773
915,14253.895
916,50777.723
917,38890.574
918,91986.69
919,53591.836
920,16574.47
921,13430.638
922,254195.23
923,92841.58
924,61432.297
925,7010.217
926,71128.7
927,84081.11
928,17531.08
929,53616.32
930,58097.902
931,5850.966
932,42033.5
933,103361.61
934,30312.207
935,14597.855
936,38618.51
937,39122.297
938,103971.7
939,24514.584
940,7951.8154
941,19362.207
942,29328.281
943,32104.799
944,5266.1685
945,21946.27
946,12439.717
947,13572.387
948,41146.832
949,23452.984
950,146352.58
951,35641.625
952,41499.195
953,19647.486
954,19645.5
955,10911.307
956,125226.5
957,196099.08
958,106066.58
959,39005.055
960,51743.703
961,8301.802
962,23622.467
963,18474.602
964,12412.53
965,178354.27
966,14405.636
967,19359.492
968,94202.42
969,6708.318
970,5640.779
971,51644.656
972,79996.15
973,50418.273
974,25019.527
975,166078.0
976,59383.125
977,20617.553
978,18285.408
979,21536.02
980,27787.354
981,25422.611
982,14687.456
983,83488.06
984,32275.674
985,13168.573
986,85096.74
987,40203.766
988,91959.93
989,32710.97
990,26021.27
991,106056.766
992,11035.18
993,37858.723
994,182604.22
995,30936.242
996,25299.957
997,78136.836
998,63971.58
999,77675.74
1000,30420.752
1001,86787.06
1002,16460.434
1003,90791.61
1004,60583.598
1005,152028.3
1006,11644.54
1007,16501.441
1008,91962.3
1009,21901.19
1010,68746.0
1011,47348.89
1012,79277.375
1013,47835.36
1014,22722.082
1015,57548.438
1016,11574.494
1017,5750.9614
1018,115225.55
1019,106528.74
1020,13306.135
1021,22747.125
1022,85889.33
1023,34820.547
1024,14221.576
1025,102079.0
1026,7808.0933
1027,8779.628
1028,130044.61
1029,23420.686
1030,3836.0735
1031,12977.301
1032,38903.04
1033,42146.457
1034,31336.613
1035,98435.75
1036,94139.195
1037,157925.92
1038,16280.743
1039,21154.451
1040,137635.8
1041,16553.885
1042,9129.608
1043,27717.4
1044,67765.625
1045,48866.2
1046,9797.824
1047,51171.156
1048,184058.17
1049,289470.84
1050,50554.344
1051,17812.215
1052,81761.66
1053,82987.63
1054,18590.904
1055,14762.492
1056,40147.44
1057,17186.602
1058,12946.753
1059,31264.91
1060,19213.959
1061,29236.041
1062,76533.78
1063,19915.113
1064,14949.916
1065,16853.07
1066,49251.348
1067,52973.926
1068,15476.541
1069,17827.459
1070,44769.973
1071,102772.54
1072,24768.13
1073,23821.172
1074,90930.95
1075,17056.441
1076,11246.379
1077,18178.87
1078,60021.902
1079,48794.434
1080,86410.13
1081,55282.56
1082,46829.977
1083,23471.22
1084,28920.094
1085,22158.33
1086,12676.211
1087,40733.55
1088,33367.387
1089,61547.645
1090,39635.336
1091,22455.508
1092,24425.436
1093,277510.3
1094,37055.1
1095,66731.23
1096,72791.68
1097,43714.633
1098,91809.734
1099,14101.087
1100,15338.88
1101,37940.16
1102,48056.215
1103,12692.132
1104,36330.332
1105,15365.865
1106,141097.56
1107,133448.11
1108,32424.074
1109,64208.242
1110,11088.406
1111,67583.945
1112,15389.684
1113,10183.803
1114,40479.082
1115,46631.832
1116,14864.511
1117,32083.373
1118,18050.385
1119,30837.795
1120,83645.06
1121,21692.975
1122,22613.967
1123,30071.06
1124,53128.39
1125,74855.17
1126,169081.2
1127,15153.501
1128,107422.95
1129,28168.377
1130,66311.945
1131,37076.418
1132,201892.2
1133,17682.443
1134,404696.2
1135,22337.922
1136,54423.965
1137,6862.043
1138,41280.156
1139,21607.553
1140,67588.65
1141,15532.317
1142,78103.91
1143,100837.695
1144,108142.17
1145,24224.555
1146,17299.068
1147,18751.775
1148,66095.32
1149,28463.812
1150,7829.131
1151,80538.96
1152,46990.45
1153,120755.96
1154,71833.72
1155,33192.254
1156,37742.93
1157,74233.62
1158,11949.437
1159,70156.69
1160,39147.79
1161,150253.95
1162,17455.902
1163,20780.377
1164,95697.13
1165,99112.664
1166,28423.637
1167,115077.516
1168,102328.72
1169,27964.625
1170,95998.97
1171,103721.05
1172,35764.543
1173,8075.937
1174,12795.504
1175,43761.77
1176,30851.238
1177,55693.734
1178,110288.26
1179,33220.5
1180,6944.4854
1181,103948.21
1182,15865.944
1183,8207.975
1184,15582.023
1185,28948.984
1186,21170.518
1187,21167.73
1188,22369.645
1189,13198.838
1190,148769.62
1191,12008.606
1192,15577.952
1193,24547.268
1194,31662.467
1195,17657.586
1196,294398.88
1197,62044.28
1198,26695.39
1199,31072.17
1200,45821.68
1201,170531.55
1202,59931.355
1203,349144.38
1204,189614.55
1205,101838.24
1206,29273.51
1207,252031.44
1208,33720.95
1209,81277.47
1210,81137.29
1211,27863.197
1212,45233.83
1213,17364.312
1214,11356.614
1215,26076.547
1216,19023.379
1217,116987.984
1218,51042.58
1219,60583.832
1220,52881.047
1221,19792.377
1222,13852.524
1223,18670.08
1224,15097.903
1225,23993.842
1226,34519.656
1227,96806.63
1228,67200.5
1229,16397.068
1230,68735.51
1231,126635.84
1232,77193.44
1233,155043.95
1234,30280.164
1235,70080.79
1236,28851.58
1237,4419.578
1238,16978.602
1239,15655.715
1240,48575.562
1241,240707.78
1242,30355.457
1243,23575.203
1244,24806.215
1245,87507.305
1246,7433.659
1247,16909.582
1248,46551.54
1249,36166.3
1250,36516.07
1251,19555.9
1252,39007.695
1253,15979.597
1254,20934.92
1255,14806.994
1256,16068.403
1257,30897.732
1258,153074.62
1259,26433.18
1260,151272.77
1261,20153.799
1262,195137.0
1263,16746.873
1264,171808.73
1265,173134.3
1266,23867.04
1267,90300.96
1268,31906.486
1269,33020.742
1270,9836.43
1271,59733.125
1272,76561.88
1273,74701.414
1274,238147.69
1275,76142.54
1276,29537.432
1277,73989.21
1278,20563.629
1279,45061.344
1280,101280.266
1281,5639.224
1282,94165.69
1283,42009.695
1284,15707.388
1285,14956.861
1286,43236.78
1287,103446.72
1288,230628.97
1289,10250.623
1290,198572.48
1291,18098.36
1292,241291.8
1293,7408.5522
1294,164118.86
1295,56572.688
1296,188626.53
1297,17247.54
1298,18778.871
1299,66350.16
1300,34430.49
1301,56587.797
1302,24217.28
1303,26226.441
1304,155455.56
1305,50281.95
1306,115577.62
1307,69639.07
1308,27151.068
1309,280296.47
1310,24411.928
1311,43160.562
1312,16379.157
1313,180119.48
1314,45270.555
1315,101738.164
1316,86489.53
1317,46105.42
1318,22126.717
1319,9988.088
1320,101001.02
1321,16341.163
1322,4961.8247
1323,46392.43
1324,10839.322
1325,108494.016
1326,28967.902
1327,24736.002
1328,24225.525
1329,11312.863
1330,7913.863
1331,5800.803
1332,48436.09
1333,12836.256
1334,21020.73
1335,9667.441
1336,23401.482
1337,22844.742
1338,77161.49
1339,30557.154
1340,19827.877
1341,134064.88
1342,15568.713
1343,17916.281
1344,43562.062
1345,70777.984
1346,13492.354
1347,156704.11
1348,35220.195
1349,25142.045
1350,78041.95
1351,194491.94
1352,47494.656
1353,55332.3
1354,67839.79
1355,15912.179
1356,70909.94
1357,19835.594
1358,18056.309
1359,202725.31
1360,10182.288
1361,32744.088
1362,37593.594
1363,81985.75
1364,67707.74
1365,38933.848
1366,29502.635
1367,54496.676
1368,13923.879
1369,89613.86
1370,5999.902
1371,47840.242
1372,27940.154
1373,16970.686
1374,25477.295
1375,130152.8
1376,12697.241
1377,160170.17
1378,25204.586
1379,137153.22
1380,11352.5205
1381,77469.93
1382,11519.671
1383,36934.297
1384,49400.516
1385,21561.256
1386,6259.115
1387,149557.16
1388,121455.055
1389,74608.57
1390,133587.42
1391,249500.06
1392,70893.37
1393,216375.81
1394,19980.633
1395,97177.65
1396,8889.598
1397,34716.492
1398,26665.008
1399,119386.44
1400,35498.094
1401,70302.9
1402,63709.168
1403,50465.805
1404,39862.406
1405,15322.621
1406,12482.383
1407,115185.23
1408,21236.36
1409,201444.28
1410,52320.46
1411,76567.875
1412,43657.26
1413,133692.69
1414,106431.766
1415,95231.18
1416,13262.904
1417,5515.3296
1418,21915.982
1419,8069.177
1420,107730.734
1421,35871.086
1422,62766.312
1423,43018.05
1424,77742.37
1425,57794.51
1426,30288.598
1427,199179.98
1428,19461.42
1429,11882.974
1430,12092.669
1431,20654.041
1432,13521.184
1433,49559.21
1434,16838.225
1435,102400.57
1436,78430.836
1437,14477.631
1438,53258.36
1439,12191.59
1440,27517.408
1441,6251.669
1442,57509.26
1443,12235.6455
1444,30200.307
1445,40814.59
1446,58536.047
1447,50979.676
1448,33851.965
1449,239959.9
1450,64463.36
1451,138856.66
1452,15854.523
1453,129668.99
1454,335593.06
1455,318534.06
1456,148731.75
1457,44540.98
1458,26214.113
1459,74229.23
1460,53941.13
1461,45549.02
1462,63391.586
1463,46546.03
1464,12618.444
1465,21908.312
1466,29427.016
1467,19826.252
1468,14829.295
1469,56446.473
1470,19777.639
1471,195716.81
1472,119856.336
1473,32651.658
1474,405469.6
1475,22890.584
1476,7411.6978
1477,54736.277
1478,152501.53
1479,104182.52
1480,14484.19
1481,72783.91
1482,17122.467
1483,11450.409
1484,40248.96
1485,267669.72
1486,7453.1543
1487,13241.6455
1488,102894.34
1489,189876.92
1490,87665.59
1491,7153.623
1492,7568.4756
1493,16541.496
1494,26957.734
1495,13794.83
1496,4326.633
1497,78919.586
1498,86316.9
1499,76316.8
1500,101899.836
1501,40387.27
1502,32783.645
1503,111404.99
1504,22673.05
1505,56094.273
1506,32766.64
1507,46348.293
1508,19400.266
1509,13625.355
1510,91469.68
1511,31309.727
1512,68022.36
1513,15634.541
1514,26094.334
1515,22855.725
1516,20587.746
1517,11053.866
1518,269968.28
1519,33990.297
1520,60279.125
1521,142829.83
1522,49910.777
1523,23933.895
1524,13727.842
1525,164225.95
1526,14561.1045
1527,28694.453
1528,14987.977
1529,106608.016
1530,81686.29
1531,54636.457
1532,142924.4
1533,19749.838
1534,29591.795
1535,45898.742
1536,89300.84
1537,46865.94
1538,26422.342
1539,12464.36
1540,29893.832
1541,29364.162
1542,4449.493
1543,16510.447
1544,54365.344
1545,41569.582
1546,44587.26
1547,31777.727
1548,39368.535
1549,19079.451
1550,81348.266
1551,36941.24
1552,17783.748
1553,43537.266
1554,76124.97
1555,37115.938
1556,114774.02
1557,38857.504
1558,182275.2
1559,57097.914
1560,15675.676
1561,11150.425
1562,6065.1807
1563,18474.408
1564,152399.19
1565,217527.02
1566,14339.948
1567,21823.375
1568,49996.48
1569,69773.29
1570,78706.35
1571,18204.998
1572,20803.895
1573,24980.355
1574,44883.18
1575,27503.607
1576,20627.348
1577,30358.873
1578,9467.127
1579,50067.766
1580,7558.376
1581,16028.226
1582,5850.1396
1583,5227.537
1584,34853.203
1585,57307.457
1586,21476.19
1587,30515.363
1588,42632.215
1589,172534.16
1590,62807.508
1591,30680.15
1592,7618.377
1593,35709.81
1594,21612.355
1595,8781.094
1596,11306.294
1597,4807.8
1598,58518.742
1599,34867.6
1600,87650.29
1601,8893.211
1602,87893.8
1603,19800.91
1604,7420.865
1605,29913.482
1606,28915.404
1607,92524.79
1608,24330.53
1609,11835.853
1610,5526.1567
1611,46797.07
1612,39232.855
1613,64987.8
1614,24793.277
1615,31358.467
1616,10483.43
1617,37896.836
1618,12608.327
1619,24113.04
1620,41700.855
1621,39213.33
1622,40253.027
1623,22922.918
1624,66727.6
1625,35885.527
1626,7297.4497
1627,123338.77
1628,16943.16
1629,43948.26
1630,12615.448
1631,8082.256
1632,18503.998
1633,61146.355
1634,47359.37
1635,7630.1646
1636,15823.134
1637,22248.75
1638,72330.46
1639,7474.904
1640,56496.99
1641,55033.797
1642,15773.486
1643,9318.941
1644,30851.533
1645,91075.28
1646,9721.773
1647,54728.5
1648,267925.62
1649,28716.299
1650,11377.853
1651,11232.497
1652,46639.08
1653,52714.23
1654,20548.63
1655,21069.02
1656,152186.12
1657,14478.252
1658,38586.41
1659,106545.2
1660,14018.218
1661,62658.957
1662,30205.664
1663,22633.99
1664,23692.41
1665,18939.832
1666,67571.5
1667,8978.378
1668,33262.633
1669,19886.719
1670,9412.79
1671,235963.83
1672,111896.5
1673,23317.094
1674,32900.223
1675,24275.713
1676,48518.242
1677,47945.34
1678,77257.37
1679,28780.209
1680,10961.008
1681,52089.05
1682,11226.103
1683,11954.863
1684,9464.536
1685,127710.4
1686,13939.571
1687,80740.15
1688,99399.67
1689,20310.77
1690,9360.372
1691,25093.225
1692,87468.67
1693,40532.004
1694,222605.92
1695,73426.72
1696,6574.051
1697,187795.48
1698,6625.2847
1699,60739.8
1700,6801.8315
1701,52598.277
1702,53587.695
1703,16738.553
1704,10799.769
1705,18205.658
1706,29707.957
1707,23256.486
1708,9330.433
1709,42869.258
1710,20651.285
1711,21778.07
1712,126110.13
1713,26341.6
1714,75522.18
1715,18890.26
1716,56586.125
1717,23002.875
1718,29401.713
1719,79197.05
1720,29942.195
1721,2671.9941
1722,212577.98
1723,33647.9
1724,8285.854
1725,23364.865
1726,20300.371
1727,68385.18
1728,44211.004
1729,28219.385
1730,15558.619
1731,22585.773
1732,24693.623
1733,14179.334
1734,21264.045
1735,21554.266
1736,10798.162
1737,40993.098
1738,22433.545
1739,52961.5
1740,70757.875
1741,72266.61
1742,39252.316
1743,148171.4
1744,23508.408
1745,137199.53
1746,70094.29
1747,35151.168
1748,14656.74
1749,24234.422
1750,18970.764
1751,34072.312
1752,35708.72
1753,23377.146
1754,44532.656
1755,109395.02
1756,113458.6
1757,84226.93
1758,20507.264
1759,191610.69
1760,218019.64
1761,41108.79
1762,35799.15
1763,13414.712
1764,103354.02
1765,12434.521
1766,8595.649
1767,19019.605
1768,4683.6094
1769,82747.86
1770,12654.975
1771,35703.78
1772,15713.427
1773,117312.21
1774,44112.07
1775,71482.05
1776,34528.086
1777,217207.78
1778,58500.44
1779,44549.137
1780,14049.149
1781,63706.13
1782,28307.285
1783,30966.645
1784,11657.308
1785,58989.812
1786,39691.13
1787,52041.48
1788,41162.887
1789,88848.49
1790,44943.79
1791,9804.144
1792,22649.516
1793,50120.03
1794,18370.29
1795,251119.97
1796,76528.016
1797,29035.475
1798,66797.63
1799,48236.254
1800,9149.885
1801,151978.28
1802,12780.063
1803,21115.125
1804,35435.723
1805,7331.0967
1806,17213.309
1807,8930.057
1808,15167.049
1809,99049.26
1810,18263.447
1811,51086.215
1812,18870.47
1813,77818.17
1814,57375.65
1815,170563.25
1816,206063.36
1817,27912.934
1818,15572.129
1819,138320.58
1820,39705.1
1821,132557.17
1822,190929.39
1823,43440.71
1824,57031.086
1825,63898.773
1826,33333.004
1827,66782.984
1828,13542.001
1829,186102.1
1830,23287.736
1831,31122.795
1832,36131.48
1833,76563.2
1834,88325.195
1835,21531.44
1836,75553.734
1837,13111.276
1838,121414.875
1839,86597.484
1840,66162.05
1841,75155.03
1842,92532.29
1843,22266.922
1844,40927.98
1845,9839.592
1846,75173.164
1847,37098.242
1848,198512.1
1849,16729.807
1850,61461.773
1851,33066.28
1852,31308.504
1853,16899.668
1854,94099.43
1855,7365.3623
1856,14663.941
1857,6344.758
1858,23553.674
1859,52526.293
1860,51997.973
1861,17347.941
1862,19915.74
1863,150065.2
1864,109649.25
1865,41426.2
